Index,TIMESTAMP,BID_PRICE,BID_SIZE,ASK_PRICE,ASK_SIZE
9466,2014-01-02 03:12:14.171604,231.66,20.0,231.69,4.0
9467,2014-01-02 03:12:14.672032,231.67,1.0,231.71,1.0
9468,2014-01-02 03:12:15.671676,231.67,2.0,231.71,1.0
9469,2014-01-02 03:12:18.672126,231.67,2.0,231.71,2.0
9470,2014-01-02 03:12:20.672744,231.67,2.0,231.71,1.0
9471,2014-01-02 03:12:21.672991,231.66,4.0,231.71,1.0
9472,2014-01-02 03:12:24.673566,231.66,2.0,231.71,3.0
9473,2014-01-02 03:12:25.173699,231.66,2.0,231.7,1.0
9474,2014-01-02 03:12:25.673260,231.66,3.0,231.7,1.0
9475,2014-01-02 03:12:26.173937,231.66,2.0,231.69,1.0
9476,2014-01-02 03:12:27.173863,231.66,3.0,231.69,1.0
9477,2014-01-02 03:12:27.673843,231.66,2.0,231.7,1.0
9478,2014-01-02 03:12:28.174386,231.66,3.0,231.7,1.0
9479,2014-01-02 03:12:28.673918,231.66,3.0,231.7,2.0
9480,2014-01-02 03:12:29.174094,231.66,3.0,231.7,3.0
9481,2014-01-02 03:12:34.675939,231.67,1.0,231.7,3.0
9482,2014-01-02 03:12:35.675641,231.67,1.0,231.7,2.0
9483,2014-01-02 03:12:41.176538,231.66,6.0,231.7,2.0
9484,2014-01-02 03:12:41.676730,231.66,7.0,231.7,2.0
9485,2014-01-02 03:12:43.177254,231.67,1.0,231.71,1.0
9486,2014-01-02 03:12:43.677290,231.67,2.0,231.71,1.0
9487,2014-01-02 03:12:44.177613,231.68,19.0,231.72,2.0
9488,2014-01-02 03:12:45.177543,231.68,20.0,231.72,2.0
9489,2014-01-02 03:12:45.677614,231.68,21.0,231.72,2.0
9490,2014-01-02 03:12:46.178350,231.69,2.0,231.72,2.0
9491,2014-01-02 03:12:46.678763,231.69,4.0,231.73,1.0
9492,2014-01-02 03:12:47.678334,231.69,5.0,231.73,1.0
9493,2014-01-02 03:12:48.178387,231.69,6.0,231.73,1.0
9494,2014-01-02 03:12:52.178694,231.69,7.0,231.73,1.0
9495,2014-01-02 03:12:52.678963,231.69,7.0,231.73,3.0
9496,2014-01-02 03:12:53.178876,231.69,6.0,231.73,3.0
9497,2014-01-02 03:12:53.679486,231.7,2.0,231.73,3.0
9498,2014-01-02 03:12:55.679570,231.7,3.0,231.73,3.0
9499,2014-01-02 03:12:56.679592,231.7,2.0,231.73,3.0
9500,2014-01-02 03:12:58.680223,231.7,2.0,231.73,2.0
9501,2014-01-02 03:13:01.680382,231.7,3.0,231.73,2.0
9502,2014-01-02 03:13:03.181773,231.69,4.0,231.73,2.0
9503,2014-01-02 03:13:03.681318,231.69,7.0,231.73,2.0
9504,2014-01-02 03:13:04.181203,231.69,3.0,231.73,2.0
9505,2014-01-02 03:13:06.681578,231.7,2.0,231.73,2.0
9506,2014-01-02 03:13:07.181681,231.7,5.0,231.73,2.0
9507,2014-01-02 03:13:11.182334,231.7,3.0,231.73,2.0
9508,2014-01-02 03:13:11.682506,231.7,2.0,231.73,2.0
9509,2014-01-02 03:13:15.183120,231.69,4.0,231.73,2.0
9510,2014-01-02 03:13:15.683220,231.7,1.0,231.73,2.0
9511,2014-01-02 03:13:16.683632,231.69,4.0,231.72,1.0
9512,2014-01-02 03:13:17.183499,231.69,4.0,231.73,3.0
9513,2014-01-02 03:13:17.682573,231.69,1.0,231.72,1.0
9514,2014-01-02 03:13:18.179794,231.68,3.0,231.71,1.0
9515,2014-01-02 03:13:18.684278,231.68,3.0,231.72,1.0
9516,2014-01-02 03:13:19.184729,231.68,3.0,231.71,1.0
9517,2014-01-02 03:13:20.184750,231.68,3.0,231.72,1.0
9518,2014-01-02 03:13:20.685007,231.69,1.0,231.72,1.0
9519,2014-01-02 03:13:22.685104,231.69,3.0,231.72,1.0
9520,2014-01-02 03:13:23.185092,231.69,2.0,231.72,1.0
9521,2014-01-02 03:13:24.185656,231.68,3.0,231.72,1.0
9522,2014-01-02 03:13:24.681906,231.68,3.0,231.71,1.0
9523,2014-01-02 03:13:25.186246,231.67,5.0,231.71,3.0
9524,2014-01-02 03:13:27.186293,231.67,2.0,231.71,3.0
9525,2014-01-02 03:13:27.686278,231.67,1.0,231.71,3.0
9526,2014-01-02 03:13:29.687041,231.67,2.0,231.7,1.0
9527,2014-01-02 03:13:30.186852,231.67,2.0,231.7,2.0
9528,2014-01-02 03:13:34.687725,231.67,5.0,231.7,2.0
9529,2014-01-02 03:13:35.687920,231.67,5.0,231.7,1.0
9530,2014-01-02 03:13:40.688509,231.67,5.0,231.71,2.0
9531,2014-01-02 03:13:41.189128,231.68,1.0,231.71,1.0
9532,2014-01-02 03:13:41.689097,231.68,2.0,231.71,1.0
9533,2014-01-02 03:13:42.188869,231.68,3.0,231.71,1.0
9534,2014-01-02 03:13:42.687378,231.68,3.0,231.73,4.0
9535,2014-01-02 03:13:43.189670,231.68,3.0,231.73,2.0
9536,2014-01-02 03:13:44.189929,231.69,3.0,231.73,2.0
9537,2014-01-02 03:13:44.690029,231.7,4.0,231.73,2.0
9538,2014-01-02 03:13:45.190371,231.7,2.0,231.73,2.0
9539,2014-01-02 03:13:45.690161,231.7,1.0,231.73,2.0
9540,2014-01-02 03:13:46.190284,231.7,1.0,231.73,4.0
9541,2014-01-02 03:13:48.190921,231.7,1.0,231.73,5.0
9542,2014-01-02 03:13:53.691283,231.69,4.0,231.73,4.0
9543,2014-01-02 03:13:54.191660,231.69,3.0,231.73,4.0
9544,2014-01-02 03:13:55.692071,231.68,8.0,231.73,4.0
9545,2014-01-02 03:13:56.192163,231.69,2.0,231.73,4.0
9546,2014-01-02 03:13:56.692402,231.68,6.0,231.73,3.0
9547,2014-01-02 03:13:58.192597,231.68,3.0,231.73,3.0
9548,2014-01-02 03:14:00.693161,231.69,1.0,231.73,3.0
9549,2014-01-02 03:14:02.194046,231.68,6.0,231.73,3.0
9550,2014-01-02 03:14:03.194060,231.68,3.0,231.73,3.0
9551,2014-01-02 03:14:03.693941,231.68,2.0,231.73,3.0
9552,2014-01-02 03:14:04.696869,231.68,3.0,231.73,3.0
9553,2014-01-02 03:14:05.194214,231.68,4.0,231.73,3.0
9554,2014-01-02 03:14:06.694557,231.69,1.0,231.73,3.0
9555,2014-01-02 03:14:08.194585,231.7,1.0,231.73,3.0
9556,2014-01-02 03:14:08.695446,231.7,2.0,231.74,3.0
9557,2014-01-02 03:14:10.195356,231.7,3.0,231.74,3.0
9558,2014-01-02 03:14:11.195574,231.7,3.0,231.74,2.0
9559,2014-01-02 03:14:11.696217,231.71,2.0,231.75,1.0
9560,2014-01-02 03:14:14.697120,231.72,1.0,231.77,3.0
9561,2014-01-02 03:14:15.197438,231.73,3.0,231.79,6.0
9562,2014-01-02 03:14:15.697765,231.74,4.0,231.79,5.0
9563,2014-01-02 03:14:16.197610,231.74,1.0,231.79,5.0
9564,2014-01-02 03:14:16.697844,231.75,2.0,231.79,7.0
9565,2014-01-02 03:14:17.197594,231.75,2.0,231.79,5.0
9566,2014-01-02 03:14:18.197653,231.75,3.0,231.79,5.0
9567,2014-01-02 03:14:18.697962,231.75,2.0,231.79,5.0
9568,2014-01-02 03:14:19.197830,231.75,1.0,231.79,5.0
9569,2014-01-02 03:14:21.198518,231.74,5.0,231.79,5.0
9570,2014-01-02 03:14:21.698686,231.74,4.0,231.79,5.0
9571,2014-01-02 03:14:22.198644,231.75,1.0,231.79,5.0
9572,2014-01-02 03:14:23.198876,231.75,1.0,231.78,1.0
9573,2014-01-02 03:14:24.700057,231.74,4.0,231.79,7.0
9574,2014-01-02 03:14:25.199268,231.74,4.0,231.79,8.0
9575,2014-01-02 03:14:25.698983,231.74,5.0,231.79,6.0
9576,2014-01-02 03:14:26.199443,231.74,5.0,231.79,5.0
9577,2014-01-02 03:14:27.699638,231.75,1.0,231.79,5.0
9578,2014-01-02 03:14:29.199941,231.75,1.0,231.79,4.0
9579,2014-01-02 03:14:29.700033,231.75,2.0,231.79,3.0
9580,2014-01-02 03:14:32.200383,231.75,1.0,231.79,3.0
9581,2014-01-02 03:14:33.198248,231.76,2.0,231.81,3.0
9582,2014-01-02 03:14:33.701196,231.76,2.0,231.81,4.0
9583,2014-01-02 03:14:35.700776,231.77,1.0,231.81,4.0
9584,2014-01-02 03:14:36.201725,231.77,3.0,231.81,3.0
9585,2014-01-02 03:14:36.701762,231.77,3.0,231.81,2.0
9586,2014-01-02 03:14:39.702222,231.76,4.0,231.81,2.0
9587,2014-01-02 03:14:40.202252,231.76,5.0,231.81,4.0
9588,2014-01-02 03:14:40.702026,231.76,6.0,231.81,2.0
9589,2014-01-02 03:14:41.702697,231.76,3.0,231.81,3.0
9590,2014-01-02 03:14:43.203028,231.76,3.0,231.8,1.0
9591,2014-01-02 03:14:43.702956,231.76,2.0,231.8,1.0
9592,2014-01-02 03:14:45.703617,231.76,1.0,231.8,1.0
9593,2014-01-02 03:14:46.203684,231.75,3.0,231.8,3.0
9594,2014-01-02 03:14:49.704483,231.76,1.0,231.8,3.0
9595,2014-01-02 03:14:50.204703,231.74,4.0,231.8,5.0
9596,2014-01-02 03:14:51.704447,231.75,3.0,231.8,3.0
9597,2014-01-02 03:14:52.205094,231.75,2.0,231.79,1.0
9598,2014-01-02 03:14:52.705529,231.74,1.0,231.78,1.0
9599,2014-01-02 03:14:54.705974,231.74,2.0,231.78,1.0
9600,2014-01-02 03:14:55.205512,231.74,1.0,231.78,1.0
9601,2014-01-02 03:14:55.705910,231.74,2.0,231.78,1.0
9602,2014-01-02 03:14:56.206034,231.74,3.0,231.78,1.0
9603,2014-01-02 03:14:57.206687,231.73,4.0,231.77,1.0
9604,2014-01-02 03:14:57.706619,231.73,4.0,231.77,2.0
9605,2014-01-02 03:14:58.706853,231.73,1.0,231.76,1.0
9606,2014-01-02 03:15:00.206893,231.73,1.0,231.77,1.0
9607,2014-01-02 03:15:00.707115,231.72,4.0,231.77,3.0
9608,2014-01-02 03:15:01.207745,231.75,3.0,231.8,1.0
9609,2014-01-02 03:15:01.707604,231.75,1.0,231.8,1.0
9610,2014-01-02 03:15:02.207927,231.76,2.0,231.8,1.0
9611,2014-01-02 03:15:02.708037,231.76,2.0,231.81,2.0
9612,2014-01-02 03:15:03.208338,231.76,3.0,231.81,1.0
9613,2014-01-02 03:15:03.708373,231.77,1.0,231.8,1.0
9614,2014-01-02 03:15:04.708097,231.76,3.0,231.8,1.0
